CountryA2	CountryName	Category	ISO2	Region	Language	Parent	ChangeDate
KG	Kyrgyzstan	region	KG-B	Batkenskaya oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-B	Batkenskaja oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-C	Chü	ky		2014-10-31	
KG	Kyrgyzstan	region	KG-C	Chuyskaya oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-C	Čujskaja oblast'	ru		2014-10-31	
KG	Kyrgyzstan	city	KG-GB	Bishkek	ky		2014-10-31	
KG	Kyrgyzstan	city	KG-GB	Gorod Bishkek	ru		2014-10-31	
KG	Kyrgyzstan	city	KG-GB	Gorod Biškek	ru		2014-10-31	
KG	Kyrgyzstan	city	KG-GO	Osh	ky		2014-10-31	
KG	Kyrgyzstan	city	KG-GO	Gorod Osh	ru		2014-10-31	
KG	Kyrgyzstan	city	KG-GO	Gorod Oš	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-J	Jalal-Abad	ky		2014-10-31	
KG	Kyrgyzstan	region	KG-J	Dzhalal-Abadskaya oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-J	Džalal-Abadskaja oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-N	Naryn	ky		2014-10-31	
KG	Kyrgyzstan	region	KG-N	Narynskaya oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-N	Narynskaja oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-O	Osh	ky		2014-10-31	
KG	Kyrgyzstan	region	KG-O	Oshskaya oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-O	Ošskaja oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-T	Talas	ky		2014-10-31	
KG	Kyrgyzstan	region	KG-T	Talasskaya oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-T	Talasskaja oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-Y	Ysyk-Köl	ky		2014-10-31	
KG	Kyrgyzstan	region	KG-Y	Issyk-Kul'skaya oblast'	ru		2014-10-31	
KG	Kyrgyzstan	region	KG-Y	Issyk-Kul'skaja oblast'	ru		2014-10-31	
KH	Cambodia	province	KH-1	Bântéay Méanchey	km		2015-11-27	
KH	Cambodia	province	KH-1	Banteay Mean Chey	km		2015-11-27	
KH	Cambodia	province	KH-10	Krâchéh	km		2015-11-27	
KH	Cambodia	province	KH-10	Kracheh	km		2015-11-27	
KH	Cambodia	province	KH-11	Môndól Kiri	km		2015-11-27	
KH	Cambodia	province	KH-11	Mondol Kiri	km		2015-11-27	
KH	Cambodia	autonomous municipality	KH-12	Phnum Pénh	km		2015-11-27	
KH	Cambodia	autonomous municipality	KH-12	Phnom Penh	km		2015-11-27	
KH	Cambodia	province	KH-13	Preăh Vihéar	km		2015-11-27	
KH	Cambodia	province	KH-13	Preah Vihear	km		2015-11-27	
KH	Cambodia	province	KH-14	Prey Vêng	km		2015-11-27	
KH	Cambodia	province	KH-14	Prey Veaeng	km		2015-11-27	
KH	Cambodia	province	KH-15	Poŭthĭsăt	km		2015-11-27	
KH	Cambodia	province	KH-15	Pousaat	km		2015-11-27	
KH	Cambodia	province	KH-16	Rôtânôkiri	km		2015-11-27	
KH	Cambodia	province	KH-16	Rotanak Kiri	km		2015-11-27	
KH	Cambodia	province	KH-17	Siĕmréab	km		2015-11-27	
KH	Cambodia	province	KH-17	Siem Reab	km		2015-11-27	
KH	Cambodia	province	KH-18	Krŏng Preăh Sihanouk	km		2015-11-27	
KH	Cambodia	province	KH-18	Krong Preah Sihanouk	km		2015-11-27	
KH	Cambodia	province	KH-19	Stoĕng Trêng	km		2015-11-27	
KH	Cambodia	province	KH-19	Stueng Traeng	km		2015-11-27	
KH	Cambodia	province	KH-2	Bătdâmbâng	km		2015-11-27	
KH	Cambodia	province	KH-2	Baat Dambang	km		2015-11-27	
KH	Cambodia	province	KH-20	Svay Riĕng	km		2015-11-27	
KH	Cambodia	province	KH-20	Svaay Rieng	km		2015-11-27	
KH	Cambodia	province	KH-21	Takêv	km		2015-11-27	
KH	Cambodia	province	KH-21	Taakaev	km		2015-11-27	
KH	Cambodia	province	KH-22	Ŏtdâr Méanchey	km		2015-11-27	
KH	Cambodia	province	KH-22	Otdar Mean Chey	km		2015-11-27	
KH	Cambodia	province	KH-23	Krŏng Kêb	km		2015-11-27	
KH	Cambodia	province	KH-23	Krong Kaeb	km		2015-11-27	
KH	Cambodia	province	KH-24	Krŏng Pailĭn	km		2015-11-27	
KH	Cambodia	province	KH-24	Krong Pailin	km		2015-11-27	
KH	Cambodia	province	KH-25	Tbong Khmum	km		2015-11-27	
KH	Cambodia	province	KH-25	Tbong Khmum	km		2015-11-27	
KH	Cambodia	province	KH-3	Kâmpóng Cham	km		2015-11-27	
KH	Cambodia	province	KH-3	Kampong Chaam	km		2015-11-27	
KH	Cambodia	province	KH-4	Kâmpóng Chhnăng	km		2015-11-27	
KH	Cambodia	province	KH-4	Kampong Chhnang	km		2015-11-27	
KH	Cambodia	province	KH-5	Kâmpóng Spœ	km		2015-11-27	
KH	Cambodia	province	KH-5	Kampong Spueu	km		2015-11-27	
KH	Cambodia	province	KH-6	Kâmpóng Thum	km		2015-11-27	
KH	Cambodia	province	KH-6	Kampong Thum	km		2015-11-27	
KH	Cambodia	province	KH-7	Kâmpôt	km		2015-11-27	
KH	Cambodia	province	KH-7	Kampot	km		2015-11-27	
KH	Cambodia	province	KH-8	Kândal	km		2015-11-27	
KH	Cambodia	province	KH-8	Kandaal	km		2015-11-27	
KH	Cambodia	province	KH-9	Kaôh Kŏng	km		2015-11-27	
KH	Cambodia	province	KH-9	Kaoh Kong	km		2015-11-27	
KI	Kiribatii	group of islands (20 inhabited islands)	KI-G	Gilbert Islands	en		2015-11-27	
KI	Kiribatii	group of islands (20 inhabited islands)	KI-L	Line Islands	en		2015-11-27	
KI	Kiribatii	group of islands (20 inhabited islands)	KI-P	Phoenix Islands	en		2015-11-27	
KM	Comoros	island	KM-A	Ndzuwani			2015-11-27	
KM	Comoros	island	KM-A	Andjouân	ar		2015-11-27	
KM	Comoros	island	KM-A	Anjwān	ar		2015-11-27	
KM	Comoros	island	KM-A	Anjouan	fr		2015-11-27	
KM	Comoros	island	KM-G	Ngazidja			2015-11-27	
KM	Comoros	island	KM-G	Andjazîdja	ar		2015-11-27	
KM	Comoros	island	KM-G	Anjazījah	ar		2015-11-27	
KM	Comoros	island	KM-G	Grande Comore	fr		2015-11-27	
KM	Comoros	island	KM-M	Mwali			2015-11-27	
KM	Comoros	island	KM-M	Moûhîlî	ar		2015-11-27	
KM	Comoros	island	KM-M	Mūhīlī	ar		2015-11-27	
KM	Comoros	island	KM-M	Mohéli	fr		2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-01	Christ Church Nichola Town	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-02	Saint Anne Sandy Point	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-03	Saint George Basseterre	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-04	Saint George Gingerland	en	KN-N	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-05	Saint James Windward	en	KN-N	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-06	Saint John Capisterre	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-07	Saint John Figtree	en	KN-N	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-08	Saint Mary Cayon	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-09	Saint Paul Capisterre	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-10	Saint Paul Charlestown	en	KN-N	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-11	Saint Peter Basseterre	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-12	Saint Thomas Lowland	en	KN-N	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-13	Saint Thomas Middle Island	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	parish	KN-15	Trinity Palmetto Point	en	KN-K	2015-11-27	
KN	Saint Kitts and Nevis	state	KN-K	Saint Kitts	en		2015-11-27	
KN	Saint Kitts and Nevis	state	KN-N	Nevis	en		2015-11-27	
KP	North Korea	capital city	KP-01	Phyeongyang	ko		2014-12-16	
KP	North Korea	capital city	KP-01	P'yǒngyang	ko		2014-12-16	
KP	North Korea	province	KP-02	Phyeongannamto	ko		2014-12-16	
KP	North Korea	province	KP-02	P'yǒngan-namdo	ko		2014-12-16	
KP	North Korea	province	KP-03	Phyeonganpukto	ko		2014-12-16	
KP	North Korea	province	KP-03	P'yǒngan-bukto	ko		2014-12-16	
KP	North Korea	province	KP-04	Jakangto	ko		2014-12-16	
KP	North Korea	province	KP-04	Chagang-do	ko		2014-12-16	
KP	North Korea	province	KP-05	Hwanghainamto	ko		2014-12-16	
KP	North Korea	province	KP-05	Hwanghae-namdo	ko		2014-12-16	
KP	North Korea	province	KP-06	Hwanghaipukto	ko		2014-12-16	
KP	North Korea	province	KP-06	Hwanghae-bukto	ko		2014-12-16	
KP	North Korea	province	KP-07	Kangweonto	ko		2014-12-16	
KP	North Korea	province	KP-07	Kangwǒn-do	ko		2014-12-16	
KP	North Korea	province	KP-08	Hamkyeongnamto	ko		2014-12-16	
KP	North Korea	province	KP-08	Hamgyǒng-namdo	ko		2014-12-16	
KP	North Korea	province	KP-09	Hamkyeongpukto	ko		2014-12-16	
KP	North Korea	province	KP-09	Hamgyǒng-bukto	ko		2014-12-16	
KP	North Korea	province	KP-10	Ryangkangto	ko		2014-12-16	
KP	North Korea	province	KP-10	Yanggang-do	ko		2014-12-16	
KP	North Korea	special city	KP-13	Raseon	ko		2014-12-16	
KP	North Korea	special city	KP-13	Nasǒn	ko		2014-12-16	
KR	South Korea	special city	KR-11	Seoul Teugbyeolsi	ko		2014-10-31	
KR	South Korea	special city	KR-11	Seoul-T'ǔkpyǒlshi	ko		2014-10-31	
KR	South Korea	special city	KR-11	Seoul-teukbyeolsi [Seoul]	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-26	Busan Gwang'yeogsi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-26	Pusan-Kwangyǒkshi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-26	Busan-gwangyeoksi [Busan]	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-27	Daegu Gwang'yeogsi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-27	Taegu-Kwangyǒkshi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-27	Daegu-gwangyeoksi [Daegu]	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-28	Incheon Gwang'yeogsi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-28	Inch'ǒn-Kwangyǒkshi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-28	Incheon-gwangyeoksi [Incheon]	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-29	Gwangju Gwang'yeogsi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-29	Kwangju-Kwangyǒkshi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-29	Gwangju-gwangyeoksi [Gwangju]	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-30	Daejeon Gwang'yeogsi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-30	Taejǒn-Kwangyǒkshi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-30	Daejeon-gwangyeoksi [Daejeon]	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-31	Ulsan Gwang'yeogsi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-31	Ulsan-Kwangyǒkshi	ko		2014-10-31	
KR	South Korea	metropolitan city	KR-31	Ulsan-gwangyeoksi [Ulsan]	ko		2014-10-31	
KR	South Korea	province	KR-41	Gyeonggido	ko		2014-10-31	
KR	South Korea	province	KR-41	Kyǒnggi-do	ko		2014-10-31	
KR	South Korea	province	KR-41	Gyeonggi-do [Gyeonggi]	ko		2014-10-31	
KR	South Korea	province	KR-42	Gang'weondo	ko		2014-10-31	
KR	South Korea	province	KR-42	Kang-won-do	ko		2014-10-31	
KR	South Korea	province	KR-42	Gangwon-do [Gangwon]	ko		2014-10-31	
KR	South Korea	province	KR-43	Chungcheongbugdo	ko		2014-10-31	
KR	South Korea	province	KR-43	Ch'ungch'ǒngbuk-do	ko		2014-10-31	
KR	South Korea	province	KR-43	Chungcheongbuk-do [Chungbuk]	ko		2014-10-31	
KR	South Korea	province	KR-44	Chungcheongnamdo	ko		2014-10-31	
KR	South Korea	province	KR-44	Ch'ungch'ǒngnam-do	ko		2014-10-31	
KR	South Korea	province	KR-44	Chungcheongnam-do [Chungnam]	ko		2014-10-31	
KR	South Korea	province	KR-45	Jeonrabugdo	ko		2014-10-31	
KR	South Korea	province	KR-45	Chǒllabuk-do	ko		2014-10-31	
KR	South Korea	province	KR-45	Jeollabuk-do [Jeonbuk]	ko		2014-10-31	
KR	South Korea	province	KR-46	Jeonranamdo	ko		2014-10-31	
KR	South Korea	province	KR-46	Chǒllanam-do	ko		2014-10-31	
KR	South Korea	province	KR-46	Jeollanam-do [Jeonnam]	ko		2014-10-31	
KR	South Korea	province	KR-47	Gyeongsangbugdo	ko		2014-10-31	
KR	South Korea	province	KR-47	Kyǒngsangbuk-do	ko		2014-10-31	
KR	South Korea	province	KR-47	Gyeongsangbuk-do [Gyeongbuk]	ko		2014-10-31	
KR	South Korea	province	KR-48	Gyeongsangnamdo	ko		2014-10-31	
KR	South Korea	province	KR-48	Kyǒngsangnam-do	ko		2014-10-31	
KR	South Korea	province	KR-48	Gyeongsangnam-do [Gyeongnam]	ko		2014-10-31	
KR	South Korea	special self-governing province	KR-49	Jejudo	ko		2014-10-31	
KR	South Korea	special self-governing province	KR-49	Cheju-do	ko		2014-10-31	
KR	South Korea	special self-governing province	KR-49	Jeju-teukbyeoljachido [Jeju]	ko		2014-10-31	
KR	South Korea	special self-governing city	KR-50	Sejong	ko		2014-10-31	
KW	Kuwait	governorate	KW-AH	Al Aḩmadī	ar		2015-11-27	
KW	Kuwait	governorate	KW-FA	Al Farwānīyah	ar		2015-11-27	
KW	Kuwait	governorate	KW-HA	Ḩawallī	ar		2015-11-27	
KW	Kuwait	governorate	KW-JA	Al Jahrā’	ar		2015-11-27	
KW	Kuwait	governorate	KW-KU	Al ‘Āşimah	ar		2015-11-27	
KW	Kuwait	governorate	KW-MU	Mubārak al Kabīr	ar		2015-11-27	
KZ	Kazakhstan	region	KZ-AKM	Aqmola oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-AKM	Akmolinskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-AKM	Akmolinskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-AKT	Aqtöbe oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-AKT	Aktyubinskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-AKT	Aktjubinskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	city	KZ-ALA	Almaty	kk		2016-01-07	
KZ	Kazakhstan	city	KZ-ALA	Almaty	ru		2016-01-07	
KZ	Kazakhstan	city	KZ-ALA	Almaty	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ALM	Almaty oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-ALM	Almatinskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ALM	Almatinskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	city	KZ-AST	Astana	kk		2016-01-07	
KZ	Kazakhstan	city	KZ-AST	Astana	ru		2016-01-07	
KZ	Kazakhstan	city	KZ-AST	Astana	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ATY	Atyraū oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-ATY	Atyrauskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ATY	Atyrauskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-KAR	Qaraghandy oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-KAR	Karagandinskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-KAR	Karagandinskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-KUS	Qostanay oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-KUS	Kostanayskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-KUS	Kostanajskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-KZY	Qyzylorda oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-KZY	Kyzylordinskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-KZY	Kyzylordinskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-MAN	Mangghystaū oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-MAN	Mangistauskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-MAN	Mangystauskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-PAV	Pavlodar oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-PAV	Pavlodarskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-PAV	Pavlodarskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-SEV	Soltüstik Qazaqstan oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-SEV	Severo-Kazakhstanskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-SEV	Severo-Kazahstanskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-VOS	Shyghys Qazaqstan oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-VOS	Vostochno-Kazakhstanskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-VOS	Vostočno-Kazahstanskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-YUZ	Ongtüstik Qazaqstan oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-YUZ	Yuzhno-Kazakhstankaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-YUZ	Južno-Kazahstanskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ZAP	Batys Qazaqstan oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-ZAP	Zapadno-Kazakhstanskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ZAP	Zapadno-Kazahstanskaja oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ZHA	Zhambyl oblysy	kk		2016-01-07	
KZ	Kazakhstan	region	KZ-ZHA	Zhambylskaya oblast'	ru		2016-01-07	
KZ	Kazakhstan	region	KZ-ZHA	Žambylskaja oblast'	ru		2016-01-07	
LA	LAOS	province	LA-AT	Attapu	lo		2016-01-06	
LA	LAOS	province	LA-AT	Attopeu	lo		2016-01-06	
LA	LAOS	province	LA-BK	Bokèo	lo		2016-01-06	
LA	LAOS	province	LA-BL	Bolikhamxai	lo		2016-01-06	
LA	LAOS	province	LA-BL	Borikhane	lo		2016-01-06	
LA	LAOS	province	LA-CH	Champasak	lo		2016-01-06	
LA	LAOS	province	LA-CH	Champassak	lo		2016-01-06	
LA	LAOS	province	LA-HO	Houaphan	lo		2016-01-06	
LA	LAOS	province	LA-KH	Khammouan	lo		2016-01-06	
LA	LAOS	province	LA-LM	Louang Namtha	lo		2016-01-06	
LA	LAOS	province	LA-LP	Louangphabang	lo		2016-01-06	
LA	LAOS	province	LA-LP	Louang Prabang	lo		2016-01-06	
LA	LAOS	province	LA-OU	Oudômxai	lo		2016-01-06	
LA	LAOS	province	LA-OU	Oudomsai	lo		2016-01-06	
LA	LAOS	province	LA-PH	Phôngsali	lo		2016-01-06	
LA	LAOS	province	LA-PH	Phong Saly	lo		2016-01-06	
LA	LAOS	province	LA-SL	Salavan	lo		2016-01-06	
LA	LAOS	province	LA-SL	Saravane	lo		2016-01-06	
LA	LAOS	province	LA-SV	Savannakhét	lo		2016-01-06	
LA	LAOS	province	LA-VI	Vientiane	lo		2016-01-06	
LA	LAOS	prefecture	LA-VT	Vientiane	lo		2016-01-06	
LA	LAOS	province	LA-XA	Xaignabouli	lo		2016-01-06	
LA	LAOS	province	LA-XA	Sayaboury	lo		2016-01-06	
LA	LAOS	province	LA-XE	Xékong	lo		2016-01-06	
LA	LAOS	province	LA-XE	Sékong	lo		2016-01-06	
LA	LAOS	province	LA-XI	Xiangkhouang	lo		2016-01-06	
LA	LAOS	province	LA-XI	Xieng Khouang	lo		2016-01-06	
LA	LAOS	province	LA-XS	Xaisômboun	lo		2016-01-06	
LB	Lebabon	governorate	LB-AK	‘Akkār	ar	 		
LB	Lebabon	governorate	LB-AK	Aakkâr	ar	LE10		
LB	Lebabon	governorate	LB-AS	Ash Shimāl	ar	 		
LB	Lebabon	governorate	LB-AS	Liban-Nord	ar	LE09		
LB	Lebabon	governorate	LB-BA	Bayrūt	ar	 		
LB	Lebabon	governorate	LB-BA	Beyrouth	ar	LE04		
LB	Lebabon	governorate	LB-BH	B‘alabak-Al Hirmil	ar	 		
LB	Lebabon	governorate	LB-BH	Baalbek-Hermel	ar	LE11		
LB	Lebabon	governorate	LB-BI	Al Biqā‘	ar	 		
LB	Lebabon	governorate	LB-BI	Béqaa	ar	LE08		
LB	Lebabon	governorate	LB-JA	Al Janūb	ar	 		
LB	Lebabon	governorate	LB-JA	Liban-Sud	ar	LE06		
LB	Lebabon	governorate	LB-JL	Jabal Lubnān	ar	 		
LB	Lebabon	governorate	LB-JL	Mont-Liban	ar	LE05		
LB	Lebabon	governorate	LB-NA	An Nabaţīyah	ar	LE05		
LB	Lebabon	governorate	LB-NA	Nabatîyé	ar	LE07		
LC	Saint Lucia	district	LC-01	Anse la Raye	en		2015-11-27	
LC	Saint Lucia	district	LC-02	Castries	en		2015-11-27	
LC	Saint Lucia	district	LC-03	Choiseul	en		2015-11-27	
LC	Saint Lucia	district	LC-05	Dennery	en		2015-11-27	
LC	Saint Lucia	district	LC-06	Gros Islet	en		2015-11-27	
LC	Saint Lucia	district	LC-07	Laborie	en		2015-11-27	
LC	Saint Lucia	district	LC-08	Micoud	en		2015-11-27	
LC	Saint Lucia	district	LC-10	Soufrière	en		2015-11-27	
LC	Saint Lucia	district	LC-11	Vieux Fort	en		2015-11-27	
LC	Saint Lucia	district	LC-12	Canaries	en		2015-11-27	
LI	Liechtensteing	commune	LI-01	Balzers	de		2015-11-27	
LI	Liechtensteing	commune	LI-02	Eschen	de		2015-11-27	
LI	Liechtensteing	commune	LI-03	Gamprin	de		2015-11-27	
LI	Liechtensteing	commune	LI-04	Mauren	de		2015-11-27	
LI	Liechtensteing	commune	LI-05	Planken	de		2015-11-27	
LI	Liechtensteing	commune	LI-06	Ruggell	de		2015-11-27	
LI	Liechtensteing	commune	LI-07	Schaan	de		2015-11-27	
LI	Liechtensteing	commune	LI-08	Schellenberg	de		2015-11-27	
LI	Liechtensteing	commune	LI-09	Triesen	de		2015-11-27	
LI	Liechtensteing	commune	LI-10	Triesenberg	de		2015-11-27	
LI	Liechtensteing	commune	LI-11	Vaduz	de		2015-11-27	
LK	Sri Lanka	province	LK-1	Western Province	en		2014-12-18	
LK	Sri Lanka	province	LK-1	Basnāhira paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-1	Mel mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-11	Colombo	en	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-11	Kŏḷamba	si	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-11	Kŏl̮umpu	ta	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-12	Gampaha	en	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-12	Gampaha	si	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-12	Kampahā	ta	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-13	Kalutara	en	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-13	Kaḷutara	si	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-13	Kaḷuttuṟai	ta	LK-4	2014-12-18	
LK	Sri Lanka	province	LK-2	Central Province	en		2014-12-18	
LK	Sri Lanka	province	LK-2	Madhyama paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-2	Mattiya mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-21	Kandy	en	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-21	Mahanuvara	si	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-21	Kaṇṭi	ta	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-22	Matale	en	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-22	Mātale	si	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-22	Māttaḷai	ta	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-23	Nuwara Eliya	en	LK-7	2014-12-18	
LK	Sri Lanka	district	LK-23	Nuvara Ĕliya	si	LK-7	2014-12-18	
LK	Sri Lanka	district	LK-23	Nuvarĕliyā	ta	LK-7	2014-12-18	
LK	Sri Lanka	province	LK-3	Southern Province	en		2014-12-18	
LK	Sri Lanka	province	LK-3	Dakuṇu paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-3	Tĕṉ mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-31	Galle	en	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-31	Gālla	si	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-31	Kāli	ta	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-32	Matara	en	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-32	Mātara	si	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-32	Māttaṛai	ta	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-33	Hambantota	en	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-33	Hambantŏṭa	si	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-33	Ampāntōṭṭai	ta	LK-3	2014-12-18	
LK	Sri Lanka	province	LK-4	Northern Province	en		2014-12-18	
LK	Sri Lanka	province	LK-4	Uturu paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-4	Vaṭakku mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-41	Jaffna	en	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-41	Yāpanaya	si	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-41	Yāl̮ppāṇam	ta	LK-3	2014-12-18	
LK	Sri Lanka	district	LK-42	Kilinochchi	en	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-42	Kilinŏchchi	si	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-42	Kiḷinochchi	ta	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-43	Mannar	en	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-43	Mannārama	si	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-43	Maṉṉār	ta	LK-5	2014-12-18	
LK	Sri Lanka	district	LK-44	Vavuniya	en	LK-9	2014-12-18	
LK	Sri Lanka	district	LK-44	Vavuniyāva	si	LK-9	2014-12-18	
LK	Sri Lanka	district	LK-44	Vavuṉiyā	ta	LK-9	2014-12-18	
LK	Sri Lanka	district	LK-45	Mullaittivu	en	LK-6	2014-12-18	
LK	Sri Lanka	district	LK-45	Mulativ	si	LK-6	2014-12-18	
LK	Sri Lanka	district	LK-45	Mullaittīvu	ta	LK-6	2014-12-18	
